reviewId,content,score
a53e706e-2ebb-4883-96ca-9e61d399af8f,"Addicting, I had this on my old phone I'm only writing a review now, basically no adverts, just a bit too addicting but it's the best mobile game because no ads, 10/10 tests your reaction speed",5
4fb8c9b4-e669-4435-8026-356b6fbe6d9a,Bring back memories. Very good game,5
6f529661-5b7a-44a1-a27a-9770d3e347fb,Good game,5
65c119a5-6aa5-4023-ada9-ae10d81e025f,"Don't like the LGBTI+ thing 😒😒, like why not just make it an optional feature instead of imposing it on every one using you app",2
6dc4dc41-4ae5-4513-bc27-1c7a8aba2286,Must have to be play 😌,5
266ae2a6-f2ce-462e-887b-1fdbd770e405,"Arlight this game deserve a 5 star. I dont have much explain to do but there's one condition. So the game is really good, texture is fine, but I think this game needs to be online and play it with friends. I think it would be fun! Also I dont have a problem with the ads. Otherwhise I would tell it. Well done for ur work the game turned very good. That's it.",5
8810b1b7-5a5a-444f-ad54-887e5f91105c,Nice game,5
1874acc4-6b0f-4997-8d24-7c24ce73e2ce,"I've been trying to restore my progress for the last few hours and I've got nothing I don't know if the issue is on my end, but I've tried logging in (with Facebook) on my two accounts and I still can't get my data or progress back Any form of assistance will be greatly appreciated",1
8b707ba0-b577-4712-a38d-bda2add9bda9,It is so fun to play 😉,5
fd861c60-b423-41b7-9950-eddd5059e5e2,Good game Great,5
e8ddecc1-8c94-4633-98df-964239699436,Best,5
c3b843e5-10d0-4032-bd16-f03edeeed3dc,I have so much fun i love this game sooo muchhhh guys you also download this game you have lotsssssss of funn rate themm 5 stars 😇😇 Thank youuu,5
f5a480f0-9b79-4f65-b385-e7369064f789,"This game is pretty nice . But some times it just gets too frustrating. I feel a bit disappointed that people who don't buy certain bundles with real money don't get some really cool characters , they are not given a chance also other than buying those packs . The current season challenges get so irritating to watch so many ads and get to scores of almost 6.8m,5m seriously. I'm a player for really long but the new updates don't seem to amaze at all nor are the characters cool enough.",3
3f798ece-a37b-48fa-ba84-d538df0efa1a,رائع,5
ac4efc82-f1cf-466b-9368-eb359a435eb1,I love subway surfers but like mostly every week u have to update the game I appreciate that the change so we don't get bored but I have to use alot of data to update it so I mostly do not,3
2b8924d0-d7dc-442f-a7b9-1b26bea01780,As always the best game ever for me,5
64beeb5c-93d2-4784-a2c4-c06adc6569f9,great game best one i like this game,5
f0f87bdf-6884-4ff5-9bd4-cc5e913aaba5,It is very fun to play and running through those pretty streets omg it amazing,5
052d7520-a87f-4879-a0fc-67e16953890c,Best,2
1addc1ef-1070-40ad-b394-be97227735a0,Mustfakhan,2
7ba91b44-70c1-405a-b6e3-5cd47dca819b,Subway Surfers is the best game ever I mean there are so many updates so many characters and so many boards and Subway Studio too download Subway Surfers today Subway Surfers is so much fun there are also mystery boxes in Subway Surfers is the super mystery box Mini Mystery Box and just mystery box,5
85f17e81-6944-4bb2-9872-de51271a642b,"Fun to play. Now av played to accrue 445.592 coins, thanks guys.",5
5b47a26f-0e22-4f19-baa4-4b601b440285,Love this game,5
14c0962e-90cb-42a9-b6a6-1c09fb11cc5f,Love it,5
c8f55cd5-c37a-4313-9312-5dff2fe239c8,Grat game,5
79799d0c-be76-4750-9e10-9eb2d8fa9ae2,Good ha,5
3b5c8911-5442-4c6b-ad5d-3d94aa03ee3c,RAJVIR SINGH,5
c8041dcb-3c87-4685-add6-c8ad1b6924a7,😄 it is so fun,5
d3e06929-d478-4e31-b4fb-a5eaf87beee0,Bachpan se khelte arahe hai i love this game amazing and Mind-blowing and I give this game 5 🌟,5
be02113a-37f5-44b6-89df-78d172497ac2,PLEASE TRY TO CHANGE THE PRICE,2
f0e5500c-285a-49d4-8ff6-f491f0777bf8,Samr,1
d0df58be-d87d-4666-bfda-fa87d0911071,LOVE IT!!!!,5
24c04589-ae7e-429e-9bd4-d5dc05e129e8,Iam like this very much,5
4ab3cec6-aaa7-4436-b023-94a7dfb7d20c,Nice ali,2
3464537f-3bf0-4d0b-9383-ba49fb651bd5,Love it :))),5
f61fbf4e-0d59-41ec-972b-d48c25dedc6c,ɪ ʟᴏᴠᴇ ᴛʜɪs ɢᴀᴍᴇ ɪᴛ's sᴏ ᴍᴜᴄʜ ғᴜɴ!,5
5538134d-8fb5-4578-b821-bb28f5cdbe5f,Update please,5
8e0952de-5cf9-47e6-b5a7-5c2504f0d43b,तियागी 🤔,1
0d086acd-7000-44e4-a147-cf1e3228f853,Pojo,5
b745e44a-3e96-4d40-826c-f5a4d6dce7c9,So great,5
cb92daed-9529-48c5-a2d3-20f40260cf52,This game is unbeatable. Wonderfull game and my favorite. 💪😊,5
0c870599-aa7b-4f8f-8d1e-55f382f7ee4e,This is my favourite old is gold,5
5d8783cd-e763-4d61-8846-a441cea6ecb0,Extremely good,5
46ceddb4-b747-4040-a4a7-74e222a7092e,Good,5
b94ab6eb-2dc4-4129-9acb-dd53e763a432,The legacy of nostalgia is amazing in this game must play,5
f94456aa-a5d4-46fc-b3f3-5e0fb302ab0e,Ring E,5
371b9c09-e956-447e-b528-17ffa1777547,Bad,5
851da58c-cf1b-4e3a-b14d-f01ef4c46ab0,Amazing,5
690b7184-075d-46f7-a051-6be016ce53f5,Rainbow 🤮🤮🤮🤮,1
f4ae2859-a167-4bd2-bd63-31e1d873aaf4,This game is very grateful useful and helpfull and this game is avoid a stress Thanks for this game,5
d9eb571e-e8a3-4d49-b210-22d1d66f000b,Not better,1
3f8acd34-0a03-4928-9b3d-60308a0fc812,Sooooooooooooo I like it 😁,5
b4b75921-ad64-4012-b5ee-cb15b2badac4,Very good very easily addictive,5
636cd7d0-6c45-4007-8c15-af3e6d7b6cae,Awesome,5
69b713b7-bb7a-47d3-bf8f-e6ce3409782f,Super,5
f77e97d5-2a4f-4636-a365-8d68ef6a3ebe,Love it,5
04d1f01d-872b-41cf-aeae-c5a5ee30cfac,I like this application,5
8d32f1e5-80fe-4025-afe5-4973c8ecd4af,Tt is also in my email id is very happy to be the same as I am in my family is the same thing I have y you have a happy birthday aane ko to me and my friend and you are not able and send me a message to me on my family and you are not able to join my email id and send it to you as well as you can do it and I think it was the same time t,5
36ec06ea-24c9-4373-a5e4-76b0e04c2817,A good game,5
c9621eec-bd43-4af9-8eeb-3006376c0dd1,It's nice!!!!,5
209d07d2-6ebd-4c9d-bf29-5f5d654326c0,One of the wonderful game.. I will be always big fan of this game. And the only game i play in my mobile is this game. I am just obsessed with this game...,5
0772bcb7-fec4-41d9-b8d1-d2de57ecab92,Game is good but it can addit,5
ab1ae08f-06e4-4523-ab0b-c6393b002b2a,Good,5
ffc47cd6-3fc5-438e-bf6c-83c18695e177,Good game. I tried to contact through mail but not get reply. Its for an urgent query,5
96acfa3f-8e64-4d6b-9863-15df5bbf1bd6,This game is amazing 😍,5
a68ab5ad-bf34-4200-8208-dca08ee1c5f3,Awesome,5
72e02dd9-1b82-4d17-bf41-f864351ce9ef,Please give me new dresses,5
cdb48eab-2ca1-4530-9274-8ea1a09104ec,Love it,5
20a1be5a-02b6-4e79-ae99-f7ef17930960,बेस्ट गेम माय फर्स्ट गेम दिस इस इंटरेस्टिंग गेम यह गेम खेलने से दिमाग तेज होता है,5
7c4e3adc-d664-4adf-837f-155ef8c3291f,Very excellent 😁😁,5
be9d6ac7-2689-460a-b858-6538f3e71298,It is good game,4
aa35dcc6-157e-4afb-8f08-65ec1dba7203,Very nice game,5
38eacd53-aea4-452d-ae9d-4374bed2fdf7,This game is very beast game of my,5
1e2a256e-3fbc-41b3-9a7d-1e46a631354e,I am indian,5
c1fec7be-4dc0-4e66-884a-3e4284805b81,Just woe2,5
c2a62a01-158a-4205-b8ff-80fab22e23e8,My all time favorite gemane since I was a child.,5
335cd94e-9ee0-47fb-93ee-637dafadd531,Very nice game that I had played,5
0823bd57-fec1-49a2-87ba-043371f54856,It's great 😸,5
5f55c712-0b6b-4852-a844-d6d3e82c17c6,I was playing this game since 2019 i like it,5
da8bc2e3-d5cd-49a5-a6c8-8fa1ee02b55e,Wow good game!,4
565a8478-e4cd-41dc-b92b-147d8371d537,Good game 😄😄🎯🎯,5
f2d78792-bc09-4733-960c-4e2a280c3ff2,👍,5
2bcde612-3bd9-44dd-a103-240be9187eda,Gokul. D,5
c4d02184-65e3-4ac6-8f01-4390079563fd,This is an amazing game it checks your reaction skills and is satisfying (My opinion),5
3c12ff70-c5e3-4e2b-b1f7-7211c0ddb22e,Nice game and timepass game 🎮🎮,5
93c51962-123e-4c9e-beb8-f89196405c41,This game is so good,5
2d5f09e9-2ab1-456b-a553-7f6b3149d221,LEGENDARY GAME,5
a67f14f2-1e4f-43de-97dc-106a0859f29a,I give it 0 stars They are putting rainbow 🌈 flags in the game. If you support all that gender nonsense idk your life . But keep the children away This is supposed to be a game for kids. Keep them away from this kind of topics.,1
63709274-cf08-43a8-b177-a3fd89e9dc71,I love it it's so fun,5
c0733485-46f4-4495-a6f9-a86300537e63,It is really fun,4
e118f707-ccdb-46fb-893e-bb49954739b3,Good GOOD GOOOOOOOOOOOOOOOOOD GAME :3,5
3d43159d-be28-4604-93df-aaf30ee178bd,This game is so addictive and its superb,4
389563bd-11db-4cf3-9a5f-201282b440a5,Rhe child hood💔🫶,5
a9f53c9f-0ded-49f4-8f2b-efb883ca0229,I just love it amazing game❤️❤️❤️,5
9951a40a-137d-4a5f-b462-d520c43f624f,Old theme is good. New theme not good,1
9643427a-53a5-4b19-af76-adf0d7731c59,Game,5
a79d19a1-81df-4583-94a9-f6d53f3b32f3,Good game😘,4
068bf658-e140-4bdc-9e19-3f83b3777d1d,Nkkk 0hi,4
446b8507-1f8e-4e2a-83e3-74f303746953,This game is very interesting,5
5e2496fb-57db-4eee-a89a-bb65a03a2b69,Entertainment,5
1231858e-1878-4400-88a1-bd098109f02b,This is very fast run game,4
fd169b1f-af7c-42b9-9ef0-d20e9fab1763,Too many ads and gets faster for some reason and very confusing and complicated and should not play the app in car as it is even harder to play.,1
2c3b8626-2485-4832-89cb-e5e9aae111c5,Game is brilliant but mobile hangs,5
2eff18af-d27d-49d3-bf6f-5daa3cba984c,Nostalgia,5
675aa150-c9d0-400d-884c-12547eb51e1a,Childhood is.my best game,5
658b96c4-5119-41cc-a554-6a623356a76e,Nostalgic Game 😀,5
4105aca8-038c-474b-ab12-844f0e867b35,Good,5
b5b3d31a-a967-4571-bfc3-5fb33b385c17,Its best,5
5b206901-2843-4d8b-8af8-194d97fb403d,Update not good,3
7d788b66-22dc-4bb5-9b00-e0da134cfc49,Nice game he ap bhi khelo,5
06ee3d0f-36f8-4623-8a69-693964893c1a,Ok,5
096dd8db-3880-4ed2-b6dd-f34119feba89,It's so good game and Ilove it🫀🦋,5
dcaf7d44-138e-46f1-83c5-3872d4bf0bb9,Wow nice 👍,5
d136e74e-b7d8-4ca7-ace9-8e78dd3c3200,This is very good game,5
48a4d4c2-7eae-4064-8889-1f2a6f73d90a,My favourite game is subway surfers iam raiting 100 out off 100,5
71268843-6a16-43b7-8e69-01f3bd049d9b,Always wonderful,5
7d5f6279-b3cc-48b8-8ed1-16ad81ac590c,Subway surfers is the best game,5
c06308d3-8d38-4e42-96a3-56565a6a2dcb,I like this game,3
9e3e7675-32ab-4257-8cb8-a14f965576e9,Superb game,5
754d26ad-4418-4ed1-bc05-289c505850db,one of those rare games that never grows old.,5
5be749c4-38c2-45eb-9ec0-41700ea64e0b,This game is nice tho!,5
f19803b3-dcaf-443a-83b7-1739951810f3,What. The. Hell,5
7dfee401-2e30-45a2-b39e-6a0954781625,I love to play this game this is a joyful game it have very adventures and problems which I face like running trains,5
21fcf5b7-4991-47b6-9cf5-013577707035,I love this game a lot especially last season. I got Cleo and her blossom queen outfit and Riley with his board,5
9a94f276-3d51-4b03-b385-6b313d4987d1,Nice game 😁😁😁😄😄😄,5
f29a59a6-46ee-4d7c-83eb-e57f657ad6f6,طب لي العلم ده 🏳️‍🌈,2
f4fe90ab-16a0-4247-b816-6187f2839420,Dhaka years and two years two years two years two,5
88caeb9f-017c-4873-8217-56fc00e44295,this is the best game which i haved played in my life it is so so so so so so so so so so so so much much cute game i love it,5
d0262a68-77b5-4a5c-a21c-727f68234aef,Naic,5
a4455807-57cb-4098-8e7f-6e7125aaeba4,Updated version is not getting installed please check,5
c0d5b1bb-355b-495c-b1ff-8023392c4718,Top many glitches,3
a1525d18-c999-4b13-a9b5-ae6712d04c89,Deleted,5
e2acebb2-39d3-45dd-bbd9-97e10c5898e2,great game,5
0e9d648a-79b6-438e-a78f-0c6a780a991f,Good,5
6a61387b-43dd-457c-be0a-e12fe737e187,I love this game so much this is really nice game,5
10f922b6-1ecb-44cd-bd9e-6074973b05e6,Two words about this game Vintage and Exceptional,5
29a8ad6f-e626-4d83-937e-3da0478bef96,Good,5
82021c4d-2250-4943-b129-f69a888cca48,حلوة,5
a6c024cf-132a-42b4-b6a1-0da73c165b3d,One of the best game 🎮🎮 Since I play this from childhood,5
cbbb6f91-1f40-49c1-91f0-fcc711660e50,Chi y,5
cf2712c1-c1ea-4370-b56e-198444168dd4,𝑮𝒐𝒐𝒅 𝒕𝒊𝒎𝒆 𝒑𝒂𝒔𝒔 𝒈𝒂𝒎𝒆,5
6d4271e5-d1e0-4ee6-8773-d0cbc4a2c7f0,nice,5
8f560be2-a933-4ce0-b8fb-a87526e3e0dc,"So, today I learnt the story behind this game. As far I heard that the owner of this game had a son called Jake who died skating on a train pathway. In rememberence for his son, he created this game. I don't know the truth. But the person who made it was a great father. He has my respect.🫡",5
44a69de1-ce5e-455c-bacb-4a347021fedf,Good,4
3ce14e02-d17f-4b26-b0d9-0e550a9f3cda,Game is best,5
8110b54f-9a93-49ea-898d-690e16b936ee,"This game is the world funniest, fantastic,and expensive game .I love it 💗💗❤️🤩",5
d69a942e-259c-4473-a918-abacf117f3d0,Good,5
a906aa91-eea4-4e86-8976-ffe1ce662346,Very good game like wow amizing .,5
4f71d69e-5b47-4d35-a5d3-859d4ad6159d,This game is very wonderful fo passing time,5
12600df0-3748-4dbd-b961-fba3b4e7779f,THIS IS very relaxe and interesting game,4
94c240ba-4b06-4a27-aef6-677f90ab359b,Very good,5
4b569cc0-0d14-413a-a729-7d4ffead686d,It is one of the best and wonderful game,5
b676929a-7eb2-4e3b-bff7-413d6cf10846,This the best game ever 😄,5
73987bbc-7993-4108-94c4-19e678475b9f,I love this game my favourite game me and my son,5
18beba4c-d28e-49f3-9dc4-c3da1972c1c6,So funny game,5
d05440b3-e66b-4d0a-b8ed-0f879cac4795,It is very nice and antertament game,5
5e27162d-646e-4fc0-945f-ebf0d508c8ab,Good game,5
1c1f12c7-db07-4292-8583-d965bb19cb7e,It is a such timepass game I like it so much it is a game that makes you play it for new characters and new missions to complete and get awarded it is so cool 100/1000000,5
1c8ae4e6-7acc-4836-9c67-7acd8dc390a0,Best gaming experience,5
b792a9aa-82df-4fdc-85c8-9fd5aba588a1,"This game is too much awesome,I love the game 🎮",4
c1783981-b3e1-47c5-be14-a6473229db89,Love the game,5
7e7a824c-2d74-41a5-be59-af6101f525f8,Best☝🏻💕,5
408b68b4-b158-483e-b4a0-4aaa09675495,💞💞💞💞😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴💞💞💞💞,5
a4a5a87f-01ab-445a-89d5-801e7c9bb079,Love this game,5
d79427fe-ef85-4953-85d3-e78428cc3f23,This is one of the best game's in history,5
08e2a9c1-b469-44e3-9fa6-c7783de83e79,Nice app it is aweasome,5
c08368ed-4058-4ac5-b98b-f0d09b8fd486,Good game,5
cc31c62b-b212-46bd-a2f5-d9c519c2fba7,Okay i like this game but not that much i am playing this game since childhood after 2 years i download this game again but it was not that much good please don't upgrade your game that much by the way thanks for asking,4
ef8cef4f-9db1-4105-b46d-fcadde77b89e,Nicebilove,5
b26f7c64-b064-4f5b-9703-cbbce0552c21,It is good game for kinds and young boys The game so much imagine So everyone download this game and enjoy.,5
33377857-9eec-4f03-b5fb-f5f3aa2fb4b9,Best game,5
305449bc-e4c2-42b7-ae90-e127919be2b9,Nice,3
402c06d4-77c0-40a3-b3b7-88fffbe22a7a,Good luck,2
9aae959c-164b-4933-8c40-1cf7fb70cb9a,Jsah,5
2c4238f0-b682-447a-b0f0-837ca8ca5d34,Good,5
2adb8889-abc1-4c4c-9be7-ef2aeb5d23f0,Best,5
1c60a7a5-ec90-4c8e-95b1-b6710b1c10b7,This game is absolutely awesome but I have 1 problem where at one point all my progress resets,5
877d237a-3cbc-43f9-a1ac-df07c6b501bf,This is the best game of india,5
1f6dcf74-98ce-4543-b3ee-7b69a41f3344,My best game ever no other games for real I love subway,5
00f0b6b9-3686-4bfc-b0dc-9bbc1fbb399e,I play this game only for one reason bcz my jan Shaheen Shah Afridi plays this game..,5
77c2c129-5a25-4489-bbaa-1a736d94c159,Decrease the add length,5
8b479e56-52f5-4ea7-a17d-b5b25ef52e24,Nice game,5
12e4327d-2989-4a6f-a79f-590812609498,Much love from Kenya,5
296accef-9a49-4bdb-86ed-ed76a38eb941,"Lighting work , speed , character , skateboards. are very very wonderful",4
e7f88588-b0de-4f41-9209-5029d5148a79,I enjoyed when use this games,5
e25aea17-497f-4753-9f96-922d9a9d1b52,Amazing 🤩🤩,5
5c215748-64c5-42da-995b-c34681292925,Super,5
33b59783-18c6-4b31-93dc-70f8acf23197,Nice Game👍👍 Iam enjoy this Game 🎮 🎮,5
a39ae872-3921-4466-80a9-3e146bd4a019,Very good 👍😊 I loved,5
14b57893-dff3-4e9d-b12f-8256a1f6de81,Goodbye 👋 🫂 👋 🫂,5
10402685-19dc-42be-81a1-d85856b2d41f,"No problem Here's the information about CLR GTR: The Mercedes CLR GTR is a remarkable racing car celebrated for its outstanding performance and sleek design. Powder by a potent 6.0-liter V12 engine, it delivers over 600 horsepower.🔧 Acceleration from 0 to 100km/h takes approximately 3.7 seconds, with a remarkable top speed surpassing 320km/h. 🥇 Incorporation advanced aerodynamic features and cutting-edge stability technologies, the ClR GTR ensures exceptional stability and control, particularl",5
c2e7a230-1e7f-41fe-b12f-f646abca1eb8,I give this game 1 rate because this game support 🏳️‍🌈 kick him 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1
7019eafa-e43c-4b88-b5ad-d85165ac9a38,I like to play this game. Because it is a endless game.. 🎮,5
ebba5e04-edf7-4540-b9c4-e5efd39d7433,App is best 😌😌😌😌,5
2f54b4a1-0885-4afa-bf1b-b03c5dcea974,Good but too insufficient keys give to me,3
3a32d5a7-e8cd-4508-82b3-41114070bf9f,The game is so good but I don't like purchase option,4
5274bf04-6015-4db6-a61c-66c7cdb73458,Best game ever. I am playing this gamefrom past 10 years it is still in my priority... Kyu pade ho chakkar me koi nhi he takkar me,5
7757cff7-1070-494b-bfad-0b4b2a5ad312,Why new updates are so late?,4
1ef3240a-341a-41f6-bdb2-724ece221424,I am very happy by playing this game,5
20fd32be-d67e-4869-b890-3a36ae2cd6c8,Awesome on tablet,5
99f9336d-37a1-4d42-ad05-1cf0350d881e,"Im playing this game since 2022 ,this game is so awesome and cool.💋",5
4969c7a0-be70-4f00-95c5-d418a1801ed0,My favorite game,1
3e55143e-6734-491d-9c41-589add945c77,It is amazing and helps develop mind set towards lot of things thank you,5
956acdd4-852b-4205-ba6d-faeb94414e49,I ♥️ the game but when I turn the other way it doesn't turn to so that's all,3
71ac54d4-e700-459c-9dbc-71731e5f97bf,Super game 🎮,5
4927f1ba-5514-475c-8e1e-6e3a0ce633f5,very good,5
fa1efb93-98ad-4a61-a70b-bb5a1d50f9ee,Very very good game,5
bfc00e18-ca63-4627-b356-6ebcaa072484,Good 👍🏻,5
80887a88-97a0-43bd-998b-518b4563ac1b,It's game is wary interesting My hiest record 3100000,4
b4f707de-2fa7-4924-bdd8-96e0367b61a3,Wow,1
653fb6e4-2b8c-4fb2-8fb0-349a1f753d4f,Hopefully developers will create new in-game functions like chats in Top Run and World Wide Run.,5
dd30639b-c62f-45f9-ba7f-d3f705fb18cc,Very good 😊👍🏻,5
e5480200-2989-4cba-88ad-9ad4ad417add,Good,5
dea6b2c4-ec53-4d0b-9abd-62b2fa601032,It is very best game,5
f68b1464-baa4-4718-b600-a6adf4004e22,Very good game,1
5207473d-3fb7-423f-ad44-76a7adfbee79,Good 👍,5
76a17166-2e6e-40a0-8184-556af5e7bd59,Awesome game...☺️,5
9bed9dd9-a83f-462f-aa3e-d6577c8caaba,Savita,5
0efb8d2c-5475-411e-9d35-cc35471d2a19,Achcha game hai...time pass ho jata hai is game se 😊,5
503ee443-f46b-4bbf-9b1c-9d6a2ab3b44a,Good,1
928d1fb2-5ff1-492d-8cf8-5afb60ce083d,one of the best,5
d778b4c4-16c3-4511-90be-4d15da76552e,Nice game but update problem 😏😏😏,5
5d195c6a-f69f-4580-b9e3-85b861250316,"stop forcing us from seeing all these rainbow color, i respect the lgbtq+ community and accept their existence and identity but don't force anything on others i am sick of this rainbow",1
95a6c449-15d4-4250-8f11-ce1266ee2c30,😎 i love this game💕,5
8a9270b4-b3dd-4881-9615-d69f8f02c29e,Super hit ❤️🔥,5
5fa39c60-8c55-4086-b8d5-6e6d9cb44029,I love this game.🤗,5
0e6b1978-d9ae-44bf-b805-6aec99d9288b,❤️,5
082af8ed-a8a2-4a94-adef-5eb0d87f045f,bahut mast hai isliye aap log kar sakte,5
10461bbb-85d4-43b1-814b-bc13a2cdb200,It's really fun and easy,5
8b1da2b9-5d23-400d-8439-65e48acbcf61,Best game,5
c9e24141-50e3-4474-a1b1-1ae5d75e63ad,Best game to play at school,5
7545bb31-e82f-4edf-b37d-434eec728bac,Nice Best ...,5
54fce13f-83ca-4fcd-9f52-1703a83fb2b7,Super b game,5
f9fc5cd6-7fea-4a0a-bacf-fe9d54ff8fcc,Oudhofigh,5
f9ee0da2-f8dc-45c0-b0ae-a040ba2bca10,Good,5
22065f3b-c03a-4f01-9629-e43356828f2f,This game is very good,5
b2f50b04-fabe-4249-ae4f-0bc9b691b465,Update takes too much data,5
1177cd1d-0717-4357-bdf6-4888cda72f12,Maza aa gya,5
7cbda8dd-f82e-4bee-8db9-50681e89c6bb,Good,5
4839081f-0027-4a83-927a-b2f729c507ba,This is a very good and interesting endless game many new updates,5
9e0eb8dc-a30b-43d9-807a-54899344792e,Lovely game,5
ac9ada98-3087-4216-ba54-ee1c976a1e5c,better,5
04cda411-3c9c-44da-a547-625bf1b3c1fa,This is So good,5
eb8f9e81-bf78-4a50-af4c-2a130f93faae,Very nice game But there is very bad thing that their are too much of updates,5
e0d42ebb-4bcd-4648-9939-dd6e33bdce45,Mast Game,5
93684d24-0c45-4f92-bd60-4030d14905b8,So nice,5
73fb9d09-3f73-451f-881f-eb9447863991,the game is really fun,5
55c04617-6911-4810-b76c-1f9df7fd46b7,I won Subway surfers India champions,5
f6040fa5-18d9-4682-a129-b01887d437dc,Good games,1
49b2c50c-906e-4fe0-84f6-6fffc0cdacea,Where is a new update for november. !,4
520d09b4-61b7-4d7d-91fb-9da13777b745,It's good!,5
e8e12af4-0e5a-4ea8-a732-7829764bdd22,"Imagine putting in months of non stop play and grind, just for the game to crash and delete all your progress. I've done so much and earned so many items, and then the game froze and turned off. With everything being lost, I gave up on it and uninstalled it. Now I hate this game. I wouldn't recommend.",1
bf13abd6-3023-41de-98a1-95215eba05d2,Nice,5
cb853282-2e65-408f-b774-0b71174e582e,It's awsome,5
72748f4e-2229-47d3-95f1-b9321323e648,I love u,5
afdd42cf-f080-4852-b9ff-c4fbfc30374c,App is so good 👍,5
d90aac1e-64a0-417a-bf08-5164d6db45d9,The best game everrrrrr,5
3d872964-4332-4234-862d-d2dde42badf1,This is good game for time passed,1
87db20ab-aff4-4236-b03c-d460f1085446,It is too good,4
3dba15d7-1e0f-4b85-adb7-c1370561a326,Ghdhegi,4
0940cad1-91b8-407f-8d82-ee8f87e767b9,Very very good,1
b53b5bb1-7ef6-447f-a301-4ecc1f45c617,Best game for a open mind if you feel stressed out I want something to do download this game it will make you relax . I love it🤳,5
cb99fbdd-20b3-48bd-a1db-389f6490b170,I like this game....,5
68b7d5a6-2153-4de6-aee5-7c28ab2630c7,Best game,5
f2db0e20-8885-4fc4-a83e-b7ed06aee36f,i love this game,5
0f2337a9-0c7e-4679-b564-7a88265b2801,Bahot badhiya,5
f12363a1-91df-4e8e-96da-50ada203895d,I LOVE this game! Best part is when a new event comes with new characters! Some are weird and some are cool. What me and my family and friends don't like is the underwater level. The colors of the trains are dreary looking. Make new trains and more colorful fish and plants in the water. I have too much to say. The floor is lava and vines can use a makeover too! I have been playing two years and wonder why you guys go to the same places so soon? We disliked the Houston level.,4
6be89cd9-8b6d-4c2d-a6de-aab034a6fc86,Samway Surfers एक अच्छा गेम है लेकिन मुझे गेम खेलने एक दिक्कत सता रही है गेम बार बार अपडेट करने पर नेट बहुत ज्यादा बर्बाद होता है और मामले में सबसे बेस्ट Subway Surfers Yeh mera request hai ki game ko thoda interesting Banay Maine 85% boys and girl ko open Kar liya hai Mera highest score 11700000 ke aas paas se Mujhe Subway Surfers se ek hi complainer itna beast game Kaun banata hai,4
7a5eab22-e859-4ea1-b874-919f608ddbb5,Love it!!!,5
6aac62e2-f79a-43c5-82ec-6082c674c51e,It's amazing 😍🤩,4
eaeec139-5d7b-4641-a735-ee77747f2a1f,Goooood😎,5
dd762261-f296-408f-aae7-20fac2b9ddcf,Utrutf,4
a05ab59c-005b-4089-800e-ea61e19e09c0,Unsafe content that supports homosexuality,1
